IntervalStartTime,Usage,Demand,Date,obs_hour,interval,air_temp,dew_pt,rpt_type
2/9/16 7:30 AM,5.676,22.704,2016-02-09,,,-1.18,-16.56,
2/9/16 7:45 AM,4.368,17.472,2016-02-09,,,-1.19,-16.72,
2/9/16 8:00 AM,5.598,22.392,2016-02-09,,,-1.20,-16.88,
2/9/16 8:15 AM,4.596,18.384,2016-02-09,,,-1.21,-17.04,
2/9/16 8:30 AM,4.776,19.104,2016-02-09,8,2,-1.22,-17.20,FM-16
2/9/16 8:45 AM,5.004,20.016,2016-02-09,,,-1.24,-17.29,
2/9/16 9:00 AM,5.43,21.72,2016-02-09,,,-1.25,-17.37,
2/9/16 9:15 AM,5.028,20.112,2016-02-09,,,-1.27,-17.46,
2/9/16 9:30 AM,5.394,21.576,2016-02-09,,,-1.28,-17.54,
2/9/16 9:45 AM,6.762,27.048,2016-02-09,,,-1.30,-17.63,
2/9/16 10:00 AM,9.75,39,2016-02-09,,,-1.31,-17.71,
2/9/16 10:15 AM,6.468,25.872,2016-02-09,10,1,-1.33,-17.80,FM-16
2/9/16 10:30 AM,11.202,44.808,2016-02-09,,,-1.35,-17.96,
2/9/16 10:45 AM,7.74,30.96,2016-02-09,,,-1.36,-18.11,
2/9/16 11:00 AM,6.84,27.36,2016-02-09,,,-1.38,-18.27,
2/9/16 11:15 AM,7.62,30.48,2016-02-09,,,-1.39,-18.43,
2/9/16 11:30 AM,5.736,22.944,2016-02-09,,,-1.41,-18.59,
2/9/16 11:45 AM,5.454,21.816,2016-02-09,,,-1.42,-18.74,
2/9/16 12:00 PM,4.8,19.2,2016-02-09,12,0,-1.44,-18.90,FM-12
2/9/16 12:15 PM,5.058,20.232,2016-02-09,,,-1.42,-18.85,
2/9/16 12:30 PM,5.268,21.072,2016-02-09,,,-1.40,-18.81,
2/9/16 12:45 PM,4.932,19.728,2016-02-09,,,-1.39,-18.76,
2/9/16 1:00 PM,5.712,22.848,2016-02-09,,,-1.37,-18.72,
2/9/16 1:15 PM,6.606,26.424,2016-02-09,,,-1.35,-18.67,
2/9/16 1:30 PM,5.052,20.208,2016-02-09,,,-1.33,-18.63,
2/9/16 1:45 PM,5.004,20.016,2016-02-09,,,-1.31,-18.58,
2/9/16 2:00 PM,5.106,20.424,2016-02-09,,,-1.29,-18.53,
2/9/16 2:15 PM,5.172,20.688,2016-02-09,,,-1.28,-18.49,
2/9/16 2:30 PM,6.084,24.336,2016-02-09,,,-1.26,-18.44,
2/9/16 2:45 PM,5.928,23.712,2016-02-09,,,-1.24,-18.40,
2/9/16 3:00 PM,6.882,27.528,2016-02-09,,,-1.22,-18.35,
2/9/16 3:15 PM,7.71,30.84,2016-02-09,,,-1.20,-18.30,
2/9/16 3:30 PM,8.202,32.808,2016-02-09,,,-1.18,-18.26,
2/9/16 3:45 PM,6.942,27.768,2016-02-09,,,-1.17,-18.21,
2/9/16 4:00 PM,8.148,32.592,2016-02-09,,,-1.15,-18.17,
2/9/16 4:15 PM,4.68,18.72,2016-02-09,,,-1.13,-18.12,
2/9/16 4:30 PM,4.626,18.504,2016-02-09,,,-1.11,-18.08,
2/9/16 4:45 PM,4.32,17.28,2016-02-09,,,-1.09,-18.03,
2/9/16 5:00 PM,4.392,17.568,2016-02-09,,,-1.07,-17.98,
2/9/16 5:15 PM,4.272,17.088,2016-02-09,,,-1.06,-17.94,
2/9/16 5:30 PM,4.38,17.52,2016-02-09,,,-1.04,-17.89,
2/9/16 5:45 PM,4.374,17.496,2016-02-09,,,-1.02,-17.85,
2/9/16 6:00 PM,4.212,16.848,2016-02-09,18,0,-1.00,-17.80,FM-12
2/9/16 6:15 PM,4.182,16.728,2016-02-09,,,-1.00,-17.85,
2/9/16 6:30 PM,4.47,17.88,2016-02-09,,,-1.01,-17.89,
2/9/16 6:45 PM,4.302,17.208,2016-02-09,,,-1.01,-17.94,
2/9/16 7:00 PM,4.152,16.608,2016-02-09,,,-1.01,-17.98,
2/9/16 7:15 PM,4.164,16.656,2016-02-09,,,-1.01,-18.03,
2/9/16 7:30 PM,4.32,17.28,2016-02-09,,,-1.02,-18.08,
2/9/16 7:45 PM,4.404,17.616,2016-02-09,,,-1.02,-18.12,
2/9/16 8:00 PM,4.026,16.104,2016-02-09,,,-1.02,-18.17,
2/9/16 8:15 PM,4.452,17.808,2016-02-09,,,-1.02,-18.21,
2/9/16 8:30 PM,4.362,17.448,2016-02-09,,,-1.03,-18.26,
2/9/16 8:45 PM,4.23,16.92,2016-02-09,,,-1.03,-18.30,
2/9/16 9:00 PM,3.348,13.392,2016-02-09,,,-1.03,-18.35,
2/9/16 9:15 PM,3.582,14.328,2016-02-09,,,-1.03,-18.40,
2/9/16 9:30 PM,3.414,13.656,2016-02-09,,,-1.04,-18.44,
2/9/16 9:45 PM,3.624,14.496,2016-02-09,,,-1.04,-18.49,
2/9/16 10:00 PM,3.228,12.912,2016-02-09,,,-1.04,-18.53,
2/9/16 10:15 PM,3.696,14.784,2016-02-09,,,-1.04,-18.58,
2/9/16 10:30 PM,3.51,14.04,2016-02-09,,,-1.05,-18.63,
2/9/16 10:45 PM,3.6,14.4,2016-02-09,,,-1.05,-18.67,
2/9/16 11:00 PM,3.678,14.712,2016-02-09,,,-1.05,-18.72,
2/9/16 11:15 PM,3.414,13.656,2016-02-09,,,-1.05,-18.76,
2/9/16 11:30 PM,3.792,15.168,2016-02-09,,,-1.06,-18.81,
2/9/16 11:45 PM,3.444,13.776,2016-02-09,,,-1.06,-18.85,
2/10/16 12:00 AM,3.624,14.496,2016-02-10,0,0,-1.06,-18.90,FM-12
2/10/16 12:15 AM,3.54,14.16,2016-02-10,,,-1.07,-18.95,
2/10/16 12:30 AM,3.72,14.88,2016-02-10,,,-1.08,-18.99,
2/10/16 12:45 AM,3.624,14.496,2016-02-10,,,-1.09,-19.04,
2/10/16 1:00 AM,4.824,19.296,2016-02-10,,,-1.11,-19.08,
2/10/16 1:15 AM,7.836,31.344,2016-02-10,,,-1.12,-19.13,
2/10/16 1:30 AM,4.65,18.6,2016-02-10,,,-1.13,-19.18,
2/10/16 1:45 AM,3.696,14.784,2016-02-10,,,-1.14,-19.22,
2/10/16 2:00 AM,3.6,14.4,2016-02-10,,,-1.15,-19.27,
2/10/16 2:15 AM,3.648,14.592,2016-02-10,,,-1.16,-19.31,
2/10/16 2:30 AM,3.294,13.176,2016-02-10,,,-1.17,-19.36,
2/10/16 2:45 AM,3.732,14.928,2016-02-10,,,-1.18,-19.40,
2/10/16 3:00 AM,3.636,14.544,2016-02-10,,,-1.20,-19.45,
2/10/16 3:15 AM,4.398,17.592,2016-02-10,,,-1.21,-19.50,
2/10/16 3:30 AM,3.81,15.24,2016-02-10,,,-1.22,-19.54,
2/10/16 3:45 AM,3.438,13.752,2016-02-10,,,-1.23,-19.59,
2/10/16 4:00 AM,3.762,15.048,2016-02-10,,,-1.24,-19.63,
2/10/16 4:15 AM,4.992,19.968,2016-02-10,,,-1.25,-19.68,
2/10/16 4:30 AM,6.108,24.432,2016-02-10,,,-1.26,-19.73,
2/10/16 4:45 AM,6.132,24.528,2016-02-10,,,-1.27,-19.77,
2/10/16 5:00 AM,3.63,14.52,2016-02-10,,,-1.29,-19.82,
2/10/16 5:15 AM,3.576,14.304,2016-02-10,,,-1.30,-19.86,
2/10/16 5:30 AM,3.894,15.576,2016-02-10,,,-1.31,-19.91,
2/10/16 5:45 AM,6.036,24.144,2016-02-10,,,-1.32,-19.95,
2/10/16 6:00 AM,4.056,16.224,2016-02-10,6,0,-1.33,-20.00,FM-12
2/10/16 6:15 AM,4.056,16.224,2016-02-10,,,-1.34,-20.03,
2/10/16 6:30 AM,4.152,16.608,2016-02-10,,,-1.35,-20.05,
2/10/16 6:45 AM,6.114,24.456,2016-02-10,,,-1.36,-20.08,
2/10/16 7:00 AM,5.496,21.984,2016-02-10,,,-1.37,-20.10,
2/10/16 7:15 AM,8.082,32.328,2016-02-10,,,-1.38,-20.13,
2/10/16 7:30 AM,5.298,21.192,2016-02-10,,,-1.39,-20.15,
2/10/16 7:45 AM,5.406,21.624,2016-02-10,,,-1.40,-20.18,
2/10/16 8:00 AM,4.878,19.512,2016-02-10,,,-1.41,-20.20,
2/10/16 8:15 AM,7.2,28.8,2016-02-10,,,-1.42,-20.23,
2/10/16 8:30 AM,5.01,20.04,2016-02-10,,,-1.43,-20.25,
2/10/16 8:45 AM,5.526,22.104,2016-02-10,,,-1.44,-20.28,
2/10/16 9:00 AM,7.386,29.544,2016-02-10,,,-1.45,-20.30,
2/10/16 9:15 AM,7.872,31.488,2016-02-10,,,-1.45,-20.33,
2/10/16 9:30 AM,8.268,33.072,2016-02-10,,,-1.46,-20.35,
2/10/16 9:45 AM,7.176,28.704,2016-02-10,,,-1.47,-20.38,
2/10/16 10:00 AM,6.87,27.48,2016-02-10,,,-1.48,-20.40,
2/10/16 10:15 AM,6.894,27.576,2016-02-10,,,-1.49,-20.43,
2/10/16 10:30 AM,6.066,24.264,2016-02-10,,,-1.50,-20.45,
2/10/16 10:45 AM,5.88,23.52,2016-02-10,,,-1.51,-20.48,
2/10/16 11:00 AM,7.086,28.344,2016-02-10,,,-1.52,-20.50,
2/10/16 11:15 AM,5.568,22.272,2016-02-10,,,-1.53,-20.53,
2/10/16 11:30 AM,6.996,27.984,2016-02-10,,,-1.54,-20.55,
2/10/16 11:45 AM,6.774,27.096,2016-02-10,,,-1.55,-20.58,
2/10/16 12:00 PM,5.976,23.904,2016-02-10,12,0,-1.56,-20.60,FM-12
2/10/16 12:15 PM,5.652,22.608,2016-02-10,,,-1.55,-20.58,
2/10/16 12:30 PM,5.514,22.056,2016-02-10,,,-1.54,-20.55,
2/10/16 12:45 PM,5.736,22.944,2016-02-10,,,-1.53,-20.53,
2/10/16 1:00 PM,5.34,21.36,2016-02-10,,,-1.51,-20.50,
2/10/16 1:15 PM,5.136,20.544,2016-02-10,,,-1.50,-20.48,
2/10/16 1:30 PM,5.106,20.424,2016-02-10,,,-1.49,-20.45,
2/10/16 1:45 PM,6.372,25.488,2016-02-10,,,-1.48,-20.43,
2/10/16 2:00 PM,6.714,26.856,2016-02-10,,,-1.47,-20.40,
2/10/16 2:15 PM,5.73,22.92,2016-02-10,,,-1.46,-20.38,
2/10/16 2:30 PM,5.412,21.648,2016-02-10,,,-1.44,-20.35,
2/10/16 2:45 PM,5.484,21.936,2016-02-10,,,-1.43,-20.33,
2/10/16 3:00 PM,5.004,20.016,2016-02-10,,,-1.42,-20.30,
2/10/16 3:15 PM,7.206,28.824,2016-02-10,,,-1.41,-20.28,
2/10/16 3:30 PM,9.792,39.168,2016-02-10,,,-1.40,-20.25,
2/10/16 3:45 PM,6.066,24.264,2016-02-10,,,-1.39,-20.23,
2/10/16 4:00 PM,9.39,37.56,2016-02-10,,,-1.37,-20.20,
2/10/16 4:15 PM,5.952,23.808,2016-02-10,,,-1.36,-20.18,
2/10/16 4:30 PM,9.054,36.216,2016-02-10,,,-1.35,-20.15,
2/10/16 4:45 PM,9.312,37.248,2016-02-10,,,-1.34,-20.13,
2/10/16 5:00 PM,12.096,48.384,2016-02-10,,,-1.33,-20.10,
2/10/16 5:15 PM,5.856,23.424,2016-02-10,,,-1.32,-20.08,
2/10/16 5:30 PM,6,24,2016-02-10,,,-1.30,-20.05,
2/10/16 5:45 PM,8.436,33.744,2016-02-10,,,-1.29,-20.03,
2/10/16 6:00 PM,8.544,34.176,2016-02-10,18,0,-1.28,-20.00,FM-12
2/10/16 6:15 PM,9.996,39.984,2016-02-10,,,-1.27,-19.95,
2/10/16 6:30 PM,10.248,40.992,2016-02-10,,,-1.27,-19.91,
2/10/16 6:45 PM,10.35,41.4,2016-02-10,,,-1.26,-19.86,
2/10/16 7:00 PM,9.864,39.456,2016-02-10,,,-1.25,-19.82,
2/10/16 7:15 PM,11.25,45,2016-02-10,,,-1.24,-19.77,
2/10/16 7:30 PM,10.392,41.568,2016-02-10,,,-1.24,-19.73,
2/10/16 7:45 PM,12.456,49.824,2016-02-10,,,-1.23,-19.68,
2/10/16 8:00 PM,9.444,37.776,2016-02-10,,,-1.22,-19.63,
2/10/16 8:15 PM,12.558,50.232,2016-02-10,,,-1.22,-19.59,
2/10/16 8:30 PM,7.716,30.864,2016-02-10,,,-1.21,-19.54,
2/10/16 8:45 PM,5.448,21.792,2016-02-10,,,-1.20,-19.50,
2/10/16 9:00 PM,3.606,14.424,2016-02-10,,,-1.20,-19.45,
2/10/16 9:15 PM,3.45,13.8,2016-02-10,,,-1.19,-19.40,
2/10/16 9:30 PM,3.594,14.376,2016-02-10,,,-1.18,-19.36,
2/10/16 9:45 PM,3.174,12.696,2016-02-10,,,-1.17,-19.31,
2/10/16 10:00 PM,3.18,12.72,2016-02-10,,,-1.17,-19.27,
2/10/16 10:15 PM,3.354,13.416,2016-02-10,,,-1.16,-19.22,
2/10/16 10:30 PM,3.336,13.344,2016-02-10,,,-1.15,-19.18,
2/10/16 10:45 PM,3.246,12.984,2016-02-10,,,-1.15,-19.13,
2/10/16 11:00 PM,3.138,12.552,2016-02-10,,,-1.14,-19.08,
2/10/16 11:15 PM,3.39,13.56,2016-02-10,,,-1.13,-19.04,
2/10/16 11:30 PM,3.396,13.584,2016-02-10,,,-1.12,-18.99,
2/10/16 11:45 PM,3.432,13.728,2016-02-10,,,-1.12,-18.95,
2/11/16 12:00 AM,3.498,13.992,2016-02-11,0,0,-1.11,-18.90,FM-12
2/11/16 12:15 AM,3.3,13.2,2016-02-11,,,-1.12,-18.95,
2/11/16 12:30 AM,3.432,13.728,2016-02-11,,,-1.13,-18.99,
2/11/16 12:45 AM,3.396,13.584,2016-02-11,,,-1.14,-19.04,
2/11/16 1:00 AM,3.258,13.032,2016-02-11,,,-1.15,-19.08,
2/11/16 1:15 AM,3.612,14.448,2016-02-11,,,-1.16,-19.13,
2/11/16 1:30 AM,3.39,13.56,2016-02-11,,,-1.17,-19.18,
2/11/16 1:45 AM,3.444,13.776,2016-02-11,,,-1.17,-19.22,
2/11/16 2:00 AM,3.42,13.68,2016-02-11,,,-1.18,-19.27,
2/11/16 2:15 AM,3.444,13.776,2016-02-11,,,-1.19,-19.31,
2/11/16 2:30 AM,3.732,14.928,2016-02-11,,,-1.20,-19.36,
2/11/16 2:45 AM,4.104,16.416,2016-02-11,,,-1.21,-19.40,
2/11/16 3:00 AM,3.624,14.496,2016-02-11,,,-1.22,-19.45,
2/11/16 3:15 AM,3.456,13.824,2016-02-11,,,-1.23,-19.50,
2/11/16 3:30 AM,3.576,14.304,2016-02-11,,,-1.24,-19.54,
2/11/16 3:45 AM,3.498,13.992,2016-02-11,,,-1.25,-19.59,
2/11/16 4:00 AM,3.396,13.584,2016-02-11,,,-1.26,-19.63,
2/11/16 4:15 AM,7.098,28.392,2016-02-11,,,-1.27,-19.68,
2/11/16 4:30 AM,4.95,19.8,2016-02-11,,,-1.28,-19.73,
2/11/16 4:45 AM,3.708,14.832,2016-02-11,,,-1.28,-19.77,
2/11/16 5:00 AM,3.678,14.712,2016-02-11,,,-1.29,-19.82,
2/11/16 5:15 AM,3.324,13.296,2016-02-11,,,-1.30,-19.86,
2/11/16 5:30 AM,3.798,15.192,2016-02-11,,,-1.31,-19.91,
2/11/16 5:45 AM,4.032,16.128,2016-02-11,,,-1.32,-19.95,
2/11/16 6:00 AM,4.146,16.584,2016-02-11,6,0,-1.33,-20.00,FM-12
2/11/16 6:15 AM,5.292,21.168,2016-02-11,,,-1.34,-20.05,
2/11/16 6:30 AM,5.13,20.52,2016-02-11,,,-1.35,-20.09,
2/11/16 6:45 AM,4.638,18.552,2016-02-11,,,-1.36,-20.14,
2/11/16 7:00 AM,8.976,35.904,2016-02-11,,,-1.37,-20.18,
2/11/16 7:15 AM,6.912,27.648,2016-02-11,,,-1.38,-20.23,
2/11/16 7:30 AM,4.548,18.192,2016-02-11,,,-1.39,-20.28,
2/11/16 7:45 AM,6.078,24.312,2016-02-11,,,-1.40,-20.32,
2/11/16 8:00 AM,4.062,16.248,2016-02-11,,,-1.41,-20.37,
2/11/16 8:15 AM,4.806,19.224,2016-02-11,,,-1.42,-20.41,
2/11/16 8:30 AM,4.668,18.672,2016-02-11,,,-1.43,-20.46,
2/11/16 8:45 AM,5.544,22.176,2016-02-11,,,-1.44,-20.50,
2/11/16 9:00 AM,5.454,21.816,2016-02-11,,,-1.45,-20.55,
2/11/16 9:15 AM,6.336,25.344,2016-02-11,,,-1.45,-20.60,
2/11/16 9:30 AM,5.598,22.392,2016-02-11,,,-1.46,-20.64,
2/11/16 9:45 AM,5.694,22.776,2016-02-11,,,-1.47,-20.69,
2/11/16 10:00 AM,6.042,24.168,2016-02-11,,,-1.48,-20.73,
2/11/16 10:15 AM,10.71,42.84,2016-02-11,,,-1.49,-20.78,
2/11/16 10:30 AM,5.838,23.352,2016-02-11,,,-1.50,-20.83,
2/11/16 10:45 AM,5.43,21.72,2016-02-11,,,-1.51,-20.87,
2/11/16 11:00 AM,6.216,24.864,2016-02-11,,,-1.52,-20.92,
2/11/16 11:15 AM,6.9,27.6,2016-02-11,,,-1.53,-20.96,
2/11/16 11:30 AM,5.13,20.52,2016-02-11,,,-1.54,-21.01,
2/11/16 11:45 AM,4.818,19.272,2016-02-11,,,-1.55,-21.05,
2/11/16 12:00 PM,4.98,19.92,2016-02-11,12,0,-1.56,-21.10,FM-12
2/11/16 12:15 PM,4.98,19.92,2016-02-11,,,-1.54,-21.05,
2/11/16 12:30 PM,4.878,19.512,2016-02-11,,,-1.52,-21.01,
2/11/16 12:45 PM,4.854,19.416,2016-02-11,,,-1.50,-20.96,
2/11/16 1:00 PM,5.004,20.016,2016-02-11,,,-1.48,-20.92,
2/11/16 1:15 PM,4.938,19.752,2016-02-11,,,-1.46,-20.87,
2/11/16 1:30 PM,5.022,20.088,2016-02-11,,,-1.44,-20.83,
2/11/16 1:45 PM,5.184,20.736,2016-02-11,,,-1.41,-20.78,
2/11/16 2:00 PM,4.908,19.632,2016-02-11,,,-1.39,-20.73,
2/11/16 2:15 PM,4.584,18.336,2016-02-11,,,-1.37,-20.69,
2/11/16 2:30 PM,9.228,36.912,2016-02-11,,,-1.35,-20.64,
2/11/16 2:45 PM,5.934,23.736,2016-02-11,,,-1.33,-20.60,
2/11/16 3:00 PM,5.316,21.264,2016-02-11,,,-1.31,-20.55,
2/11/16 3:15 PM,4.578,18.312,2016-02-11,,,-1.29,-20.50,
2/11/16 3:30 PM,5.19,20.76,2016-02-11,,,-1.27,-20.46,
2/11/16 3:45 PM,5.202,20.808,2016-02-11,,,-1.25,-20.41,
2/11/16 4:00 PM,4.182,16.728,2016-02-11,,,-1.23,-20.37,
2/11/16 4:15 PM,3.954,15.816,2016-02-11,,,-1.21,-20.32,
2/11/16 4:30 PM,4.326,17.304,2016-02-11,,,-1.19,-20.28,
2/11/16 4:45 PM,4.236,16.944,2016-02-11,,,-1.16,-20.23,
2/11/16 5:00 PM,4.044,16.176,2016-02-11,,,-1.14,-20.18,
2/11/16 5:15 PM,8.394,33.576,2016-02-11,,,-1.12,-20.14,
2/11/16 5:30 PM,4.602,18.408,2016-02-11,,,-1.10,-20.09,
2/11/16 5:45 PM,4.098,16.392,2016-02-11,,,-1.08,-20.05,
2/11/16 6:00 PM,4.17,16.68,2016-02-11,18,0,-1.06,-20.00,FM-12
2/11/16 6:15 PM,8.394,33.576,2016-02-11,,,-1.06,-19.84,
2/11/16 6:30 PM,4.362,17.448,2016-02-11,,,-1.05,-19.68,
2/11/16 6:45 PM,5.388,21.552,2016-02-11,,,-1.05,-19.51,
2/11/16 7:00 PM,3.978,15.912,2016-02-11,,,-1.04,-19.35,
2/11/16 7:15 PM,4.236,16.944,2016-02-11,,,-1.04,-19.19,
2/11/16 7:30 PM,4.068,16.272,2016-02-11,,,-1.03,-19.03,
2/11/16 7:45 PM,4.062,16.248,2016-02-11,,,-1.03,-18.86,
2/11/16 8:00 PM,4.272,17.088,2016-02-11,,,-1.02,-18.70,
2/11/16 8:15 PM,4.278,17.112,2016-02-11,,,-1.02,-18.54,
2/11/16 8:30 PM,3.936,15.744,2016-02-11,,,-1.01,-18.38,
2/11/16 8:45 PM,4.158,16.632,2016-02-11,,,-1.01,-18.21,
2/11/16 9:00 PM,3.498,13.992,2016-02-11,,,-1.00,-18.05,
2/11/16 9:15 PM,3.384,13.536,2016-02-11,,,-1.00,-17.89,
2/11/16 9:30 PM,3.222,12.888,2016-02-11,,,-0.99,-17.73,
2/11/16 9:45 PM,3.438,13.752,2016-02-11,,,-0.99,-17.56,
2/11/16 10:00 PM,3.432,13.728,2016-02-11,,,-0.98,-17.40,
2/11/16 10:15 PM,3.33,13.32,2016-02-11,,,-0.98,-17.24,
2/11/16 10:30 PM,3.336,13.344,2016-02-11,,,-0.97,-17.08,
2/11/16 10:45 PM,3.366,13.464,2016-02-11,,,-0.97,-16.91,
2/11/16 11:00 PM,3.732,14.928,2016-02-11,,,-0.96,-16.75,
2/11/16 11:15 PM,3.372,13.488,2016-02-11,,,-0.96,-16.59,
2/11/16 11:30 PM,3.384,13.536,2016-02-11,,,-0.95,-16.43,
2/11/16 11:45 PM,3.48,13.92,2016-02-11,,,-0.95,-16.26,
2/12/16 12:00 AM,3.36,13.44,2016-02-12,0,0,-0.94,-16.10,FM-12
2/12/16 12:15 AM,5.178,20.712,2016-02-12,,,-0.95,-15.75,
2/12/16 12:30 AM,6.702,26.808,2016-02-12,,,-0.96,-15.40,
2/12/16 12:45 AM,3.384,13.536,2016-02-12,,,-0.96,-15.05,
2/12/16 1:00 AM,3.618,14.472,2016-02-12,,,-0.97,-14.70,
2/12/16 1:15 AM,3.426,13.704,2016-02-12,,,-0.98,-14.35,
2/12/16 1:30 AM,3.33,13.32,2016-02-12,,,-0.99,-14.00,
2/12/16 1:45 AM,3.546,14.184,2016-02-12,,,-0.99,-13.65,
2/12/16 2:00 AM,3.342,13.368,2016-02-12,2,0,-1.00,-13.30,FM-16
2/12/16 2:15 AM,3.414,13.656,2016-02-12,2,1,-1.00,-13.30,FM-16
2/12/16 2:30 AM,3.546,14.184,2016-02-12,2,2,-1.00,-12.80,FM-16
2/12/16 2:45 AM,3.348,13.392,2016-02-12,,,-1.00,-12.84,
2/12/16 3:00 AM,3.714,14.856,2016-02-12,,,-1.00,-12.87,
2/12/16 3:15 AM,3.696,14.784,2016-02-12,,,-1.00,-12.91,
2/12/16 3:30 AM,4.194,16.776,2016-02-12,,,-1.00,-12.94,
2/12/16 3:45 AM,5.22,20.88,2016-02-12,,,-1.00,-12.98,
2/12/16 4:00 AM,7.296,29.184,2016-02-12,,,-1.00,-13.01,
2/12/16 4:15 AM,3.48,13.92,2016-02-12,,,-1.00,-13.05,
2/12/16 4:30 AM,3.438,13.752,2016-02-12,,,-1.00,-13.09,
2/12/16 4:45 AM,3.6,14.4,2016-02-12,,,-1.00,-13.12,
2/12/16 5:00 AM,3.708,14.832,2016-02-12,,,-1.00,-13.16,
2/12/16 5:15 AM,3.75,15,2016-02-12,,,-1.00,-13.19,
2/12/16 5:30 AM,3.672,14.688,2016-02-12,,,-1.00,-13.23,
2/12/16 5:45 AM,4.056,16.224,2016-02-12,,,-1.00,-13.26,
2/12/16 6:00 AM,4.368,17.472,2016-02-12,6,0,-1.00,-13.30,FM-12
2/12/16 6:15 AM,4.188,16.752,2016-02-12,,,-1.01,-13.44,
2/12/16 6:30 AM,7.242,28.968,2016-02-12,,,-1.02,-13.58,
2/12/16 6:45 AM,5.898,23.592,2016-02-12,,,-1.04,-13.73,
2/12/16 7:00 AM,4.326,17.304,2016-02-12,,,-1.05,-13.87,
2/12/16 7:15 AM,4.266,17.064,2016-02-12,,,-1.06,-14.01,
2/12/16 7:30 AM,4.566,18.264,2016-02-12,,,-1.07,-14.15,
2/12/16 7:45 AM,4.428,17.712,2016-02-12,,,-1.08,-14.29,
2/12/16 8:00 AM,3.978,15.912,2016-02-12,,,-1.09,-14.43,
2/12/16 8:15 AM,4.5,18,2016-02-12,,,-1.11,-14.58,
2/12/16 8:30 AM,4.77,19.08,2016-02-12,,,-1.12,-14.72,
2/12/16 8:45 AM,6.162,24.648,2016-02-12,,,-1.13,-14.86,
2/12/16 9:00 AM,8.418,33.672,2016-02-12,,,-1.14,-15.00,
2/12/16 9:15 AM,6.06,24.24,2016-02-12,,,-1.15,-15.14,
2/12/16 9:30 AM,6.6,26.4,2016-02-12,,,-1.16,-15.28,
2/12/16 9:45 AM,5.778,23.112,2016-02-12,,,-1.18,-15.43,
2/12/16 10:00 AM,6.306,25.224,2016-02-12,,,-1.19,-15.57,
2/12/16 10:15 AM,7.032,28.128,2016-02-12,,,-1.20,-15.71,
2/12/16 10:30 AM,4.908,19.632,2016-02-12,,,-1.21,-15.85,
2/12/16 10:45 AM,4.74,18.96,2016-02-12,,,-1.22,-15.99,
2/12/16 11:00 AM,6.252,25.008,2016-02-12,,,-1.23,-16.13,
2/12/16 11:15 AM,4.32,17.28,2016-02-12,,,-1.25,-16.28,
2/12/16 11:30 AM,4.434,17.736,2016-02-12,,,-1.26,-16.42,
2/12/16 11:45 AM,4.398,17.592,2016-02-12,,,-1.27,-16.56,
2/12/16 12:00 PM,4.308,17.232,2016-02-12,12,0,-1.28,-16.70,FM-12
2/12/16 12:15 PM,4.308,17.232,2016-02-12,,,-1.28,-16.86,
2/12/16 12:30 PM,4.248,16.992,2016-02-12,,,-1.28,-17.03,
2/12/16 12:45 PM,4.374,17.496,2016-02-12,,,-1.27,-17.19,
2/12/16 1:00 PM,6.714,26.856,2016-02-12,,,-1.27,-17.35,
2/12/16 1:15 PM,5.826,23.304,2016-02-12,,,-1.27,-17.51,
2/12/16 1:30 PM,5.754,23.016,2016-02-12,,,-1.27,-17.68,
2/12/16 1:45 PM,6.132,24.528,2016-02-12,,,-1.26,-17.84,
2/12/16 2:00 PM,4.362,17.448,2016-02-12,,,-1.26,-18.00,
2/12/16 2:15 PM,4.284,17.136,2016-02-12,,,-1.26,-18.16,
2/12/16 2:30 PM,4.428,17.712,2016-02-12,,,-1.26,-18.33,
2/12/16 2:45 PM,5.748,22.992,2016-02-12,,,-1.25,-18.49,
2/12/16 3:00 PM,6.588,26.352,2016-02-12,,,-1.25,-18.65,
2/12/16 3:15 PM,4.464,17.856,2016-02-12,,,-1.25,-18.81,
2/12/16 3:30 PM,6.858,27.432,2016-02-12,,,-1.25,-18.98,
2/12/16 3:45 PM,3.978,15.912,2016-02-12,,,-1.24,-19.14,
2/12/16 4:00 PM,3.042,12.168,2016-02-12,,,-1.24,-19.30,
2/12/16 4:15 PM,3.126,12.504,2016-02-12,,,-1.24,-19.46,
2/12/16 4:30 PM,4.104,16.416,2016-02-12,,,-1.24,-19.63,
2/12/16 4:45 PM,3.198,12.792,2016-02-12,,,-1.23,-19.79,
2/12/16 5:00 PM,3.486,13.944,2016-02-12,,,-1.23,-19.95,
2/12/16 5:15 PM,3.33,13.32,2016-02-12,,,-1.23,-20.11,
2/12/16 5:30 PM,3.438,13.752,2016-02-12,,,-1.23,-20.28,
2/12/16 5:45 PM,3.294,13.176,2016-02-12,,,-1.22,-20.44,
2/12/16 6:00 PM,3.204,12.816,2016-02-12,18,0,-1.22,-20.60,FM-12
2/12/16 6:15 PM,6.672,26.688,2016-02-12,,,-1.23,-20.76,
2/12/16 6:30 PM,7.326,29.304,2016-02-12,,,-1.23,-20.92,
2/12/16 6:45 PM,8.82,35.28,2016-02-12,,,-1.24,-21.08,
2/12/16 7:00 PM,7.968,31.872,2016-02-12,,,-1.25,-21.23,
2/12/16 7:15 PM,4.188,16.752,2016-02-12,,,-1.26,-21.39,
2/12/16 7:30 PM,9.222,36.888,2016-02-12,,,-1.26,-21.55,
